name,pred,truth
../data/MRISeq/0628split/T2_tra/0017319031_t2_tse_tra_fs_2_20161017220138.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0010010597_tof_fi3d_we_tra(MRA)_4_20130820162819.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0000070745_T2W_fs_fast_301_20161123081225.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0015611061_t1_se_tra_10_20160803120308.nii.gz,4,4
../data/MRISeq/0628split/T1c_sag/0032277144_t1_gre_sag_fs_7_20191127211209.nii.gz,6,6
../data/MRISeq/0628split/T2_tra/0017833158_t2_tse_tra_fs_2_20170314084452.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0020114581_1_20191206133818.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0000202724_t2_tirm_tra_dark-fluid_8_20170428142722.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0016492707_T1_Flair_5_20190603114923.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0008212884_t1_se_tra_15_20120827150939_Eq_1.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0018599708_t2_tse_tra_fs_2_20180823190033.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0011224812_t1_se_tra_10_20160123084326.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0008456721_t2_tse_tra_fs_2_20121029104652.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0016098181_t2_tse_tra_fs_2_20151110155141.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0018352237_t2_tirm_tra_dark-fluid_10_20170718105432.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0011322861_tof_fi3d_we_tra(MRA)_4_20140312134250.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0000164303_t2_tse_tra_fs_4_20170411131022.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0019332877_t2_tirm_tra_dark-fluid_9_20180321091802.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0017276604_T2W_fs_fast_401_20161010182900.nii.gz,9,9
"../data/MRISeq/0628split/T2_tra/0015549288_C2-AXIAL_T2_FS_HX,_20_slices_2_20180318090239.nii.gz",9,9
../data/MRISeq/0628split/MRA_head/0000103467_tof_fi3d_we_tra(MRA)_3_20161026074208.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0016923558_t2_tse_tra_fs_2_20160623184856.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0009813087_t2_tirm_tra_dark-fluid_10_20190306191028.nii.gz,1,1
../data/MRISeq/0628split/Other/0017539269_mIP_Images(SW)_8_20161223154202.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0021423602_t2_tse_tra_fs_2_20200530184901.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0019217190_t1_se_tra_7_20180221104620.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0017492330_t2_tirm_tra_dark-fluid_14_20161209095506.nii.gz,1,1
../data/MRISeq/0628split/T1c_tra/0016179824_t1_se_tra(fats)_12_20151215135952.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0015838849_tof_fi3d_we_tra(MRA)_4_20170528095343.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0013326463_t2_tse_tra_fs_2_20140617134340.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0033523871_PsycMR_MRA_tof3d_tra_uCS_3_20201126174932.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0015637627_t1_tirm_tra_dark-fluid_256_8_20150717135150.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0009825154_t1_se_tra_10_20130723200010.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0009282012_t2_tse_tra_fs_2_20130516173842.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0001016542_t2_tirm_tra_dark-fluid_12_20210422082860.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0016101493_t2_tirm_tra_dark-fluid_5_20151120140823.nii.gz,1,1
../data/MRISeq/0628split/T2_sag/0007217696_t2_tse_cor_6_20180207111041.nii.gz,8,8
../data/MRISeq/0628split/FLAIR_tra/0021487546_t2_tirm_tra_dark-fluid_8_20190724205353.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0018883962_t1_tirm_tra_dark-fluid_7_20190422184101.nii.gz,4,4
"../data/MRISeq/0628split/FLAIR_tra/0016566713_C8-AXIAL_T2_FLAIR,_20_slices_35640_20160318150827.nii.gz",1,1
../data/MRISeq/0628split/T1_tra/0011668242_t1_fse_flair_tra_aifi_501_20200611082733.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0006536914_t2_tse_tra_fs_2_20180209180502.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_cor/0002391349_t2_tirm_cor_dark-fluid_4_20181129131824.nii.gz,0,0
../data/MRISeq/0628split/T2_tra/0016629186_t2_tse_tra_fs_4_20180801081959.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0018596393_t2_tse_tra_fs_4_20180403085928.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0033758073_MRA_tof3d_tra_uCS_601_20210316141011.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0018883684_t2_tse_tra_fs_2_20171121173517.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0009670340_t2_tse_tra_fs_2_20130621093510.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0007217696_7_20120426125815.nii.gz,7,7
../data/MRISeq/0628split/T2_tra/0000070691_t2_tse_blade_tra_fs_2_20150602143009.nii.gz,9,9
"../data/MRISeq/0628split/FLAIR_cor/0016015204_C6-T2_FSE_cor_FLAIR_2.33,_20_slices_177408_20151020153659.nii.gz",3,0
../data/MRISeq/0628split/MRA_head/0017320410_tof_fi3d_we_tra(MRA)_3_20161101185649.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0014931209_t2_tirm_tra_dark-fluid_11_20190120135646.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0007451573_t1_se_tra_10_20160325153458.nii.gz,4,4
../data/MRISeq/0628split/T1c_tra/0015432634_t1_se_tra(fats)_10_20150602132725.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0034168742_MRA_tof3d_tra_uCS_501_20210429103112.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0018990449_t1_se_tra_7_20190706205439.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0033238162_MRA_tof3d_tra_uCS_501_20210106121444.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0000178152_t1_tirm_tra_3_20160425085758.nii.gz,4,4
../data/MRISeq/0628split/Other/0018425646_t1_gre_cor_fs_18_20191107165810.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0017970968_t2_tse_tra_fs_4_20180720223410.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0001564483_tof_fi3d_we_tra(MRA)_3_20181205101141.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0003977202_t2_tse_tra_fs_7_20200527082938.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0017564689_t1_se_tra_7_20161227080009.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0013590794_t2_tse_tra_fs_2_20140918143907.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0008157041_t1_se_tra_4_20120815092035.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0013267930_t1_tirm_tra_7_20201102225824.nii.gz,4,4
../data/MRISeq/0628split/Other/0017273856_t1_fse_tra_201_20210805142810.nii.gz,3,3
../data/MRISeq/0628split/FLAIR_tra/0016849761_t2_tirm_tra_dark-fluid_11_20160629080708.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0009173331_t2_tse_tra_fs_4_20181123190936.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0032277144_t2_tirm_tra_dark-fluid_5_20191125092731.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0011033333_t1_se_tra_4_20140208171108.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0020252387_tof_fi3d_we_tra(MRA)_4_20181009171532.nii.gz,2,2
../data/MRISeq/0628split/T1c_tra/0015682552_t1_se_tra(fats)_9_20160315144253.nii.gz,7,7
../data/MRISeq/0628split/Other/0002571884_t2_geti_tra_C_701_20210219090130_i00001.nii.gz,3,3
../data/MRISeq/0628split/T1c_tra/0008226260_t1_se_tra(fats)_13_20170925144442.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0018122026_1_20171006133832.nii.gz,1,1
../data/MRISeq/0628split/T1c_tra/0018368977_ax_T1+C_SPGR_11_20170719101320.nii.gz,7,7
../data/MRISeq/0628split/T1_tra/0009161670_t1_se_tra_7_20130415165714.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0016492707_T1_Flair_5_20160714111824.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0032340083_t2_tse_tra(fs)_2_20191022102238.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0010783117_t2_tirm_tra_dark-fluid_9_20140107142416.nii.gz,1,1
../data/MRISeq/0628split/T1c_tra/0017823415_t1_se_tra(fats)_12_20170310142322.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0008696377_t2_tirm_tra_dark-fluid_9_20130103092214.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0019064582_t1_se_tra_10_20180105121833.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0017970968_t2_tse_tra_fs_4_20190121223806.nii.gz,9,9
../data/MRISeq/0628split/Other/0010648538_t1_tse_sag_340(LARGON)_3_20170105153441.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0017427796_t2_tse_tra_fs_2_20161127093610.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0006781417_t2_tirm_tra_dark-fluid_11_20150630102137.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0032847230_t2_tse_tra(fs)_3_20200519072359.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0018746684_PsycMR_t2_fse_flair_tra_fs_6_20201108114727.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0007813266_tof_fi3d_we_tra(MRA)_4_20170417073533.nii.gz,2,2
../data/MRISeq/0628split/T1c_tra/0020635045_T1W_FFE_fs_601_20200415103311.nii.gz,7,7
../data/MRISeq/0628split/T1_tra/0006516467_t1_se_tra_8_20140616160945.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0017548986_t2_tirm_tra_dark-fluid_8_20161222084739.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0002986846_t2_tse_tra_fs_2_20160725074802.nii.gz,9,9
../data/MRISeq/0628split/Other/0016628138_t2_tse_tra_320_p2_II_11_20190419090804.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0017817765_t2_tse_tra_fs_2_20170314183151.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0014051670_t1_tse_rs_fs_tra_15_20181130084030.nii.gz,7,7
../data/MRISeq/0628split/T2_tra/0005135795_t2_tse_tra_fs_2_20181129164109.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0007679988_t2_tse_tra_fs_2_20120510160752.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0013553025_t2_tse_tra_fs_2_20180524195558.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0032229175_t2_tirm_tra_dark-fluid_4_20190928143605.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0014548282_t2_fse_tra_ACS_fast_201_20210730113349.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0007435451_t2_tirm_tra_dark-fluid_9_20151217134035.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0017881456_tof_fi3d_we_tra(MRA)_3_20170327193809.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0013396374_t2_tse_tra_fs_2_20181123080430.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0011193801_t2_tse_tra_fs_2_20181206164524.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0018507144_t1_se_tra_8_20170818202901.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0002829306_t2_tirm_tra_dark-fluid_12_20130327134256.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0009269825_tof_fi3d_we_tra(MRA)_3_20180521171754.nii.gz,2,2
../data/MRISeq/0628split/T1c_tra/0005916753_Ax_T1+C_5_20120806170100.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0018913040_tof_fi3d_we_tra(MRA)_4_20171206185737.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0032471777_t1_se_tra_7_20191212220104.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0008226947_tof_fi3d_we_tra(MRA)_4_20150116185304.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0019331003_t2_tirm_tra_dark-fluid_FAST_17_20181206092356.nii.gz,1,1
../data/MRISeq/0628split/T1c_tra/0009248638_T1W_FFE_fs_601_20130429130123.nii.gz,7,7
../data/MRISeq/0628split/Other/0018684447_t2_fse_flair_tra_fs_401_20210716145055.nii.gz,3,3
../data/MRISeq/0628split/FLAIR_tra/0032784396_t2_fse_flair_tra_fs_401_20201217131249.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0018321018_t1_fse_flair_tra_3_20190717071129.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0011146266_t2_tse_tra_fs_2_20200820192710.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0016788618_t2_tirm_tra_dark-fluid_11_20160512170605.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0019161674_t2_tirm_tra_dark-fluid_11_20180201212301.nii.gz,1,1
"../data/MRISeq/0628split/T1_tra/0016173616_C5-T1_SE_tra_2.38,_18_slices_5987_20151203140652.nii.gz",4,4
../data/MRISeq/0628split/Other/0000611040_t2_tra_6_20170315154701.nii.gz,3,3
../data/MRISeq/0628split/T1_tra/0004494958_t1_se_tra_9_20151117195834.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0008118045_tof_fi3d_we_tra(MRA)_5_20120815192243.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0018425646_T1W_fast_1501_20190716092237.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0010141564_t2_tse_tra_fs_2_20130925124847.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0034152238_MRA_tof3d_tra_uCS_301_20210524200839.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0008560327_tof_fi3d_we_tra(MRA)_3_20121125110646.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0007702350_t2_tirm_tra_dark-fluid_9_20120601145550.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0012613919_tof_fi3d_we_tra(MRA)_3_20170407074735.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0000070691_t2_tirm_tra_dark-fluid_4_20150602143009.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0017339845_t1_se_tra_11_20161020201931.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0016662434_t2_tse_tra_fs_2_20160503084045.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0008643648_6_20121216102420.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0007991429_t2_tirm_tra_dark-fluid_3_20200915085939.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0009631999_t2_tse_tra_fs_2_20140917151043.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0008812102_t1_tirm_tra_dark-fluid_256_7_20171229135932.nii.gz,4,4
../data/MRISeq/0628split/T1c_tra/0019336054_7_20181217105148.nii.gz,7,7
../data/MRISeq/0628split/T1c_tra/0003075849_t1_se_tra(fats)_9_20160411131350.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0018972790_T2W_FLAIR_701_20171218205109.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0018182853_tof_fi3d_we_tra(MRA)_4_20170713185131.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0001264986_4_20181118163204.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0018784402_tof_fi3d_we_tra(MRA)_4_20171103093145.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0007990493_t2_tirm_tra_dark-fluid_12_20120709161103.nii.gz,1,1
../data/MRISeq/0628split/T1c_tra/0017823415_t1_se_tra(fats)_13_20170310142322.nii.gz,7,7
../data/MRISeq/0628split/T2_tra/0018179811_t2_tse_tra_fs_2_20170621082840.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0017388519_tof_fi3d_we_tra(MRA)_3_20161105140119.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0009173331_C3-AXIAL_T1_20_slices_3_20170908183117.nii.gz,4,4
../data/MRISeq/0628split/T1c_tra/0020114581_7_20191206133818.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0000049579_t2_tirm_tra_dark-fluid_FAST_11_20200322161128.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0016271131_t2_tse_tra_fs_2_20151228195914.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0000042750_t2_tse_tra_fs_4_20200812081638.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0020403835_t2_tse_tra_fs_6_20181115202551.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0000099476_t1_se_tra_8_20160903085730.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0000732768_t1_se_tra_10_20160202160110.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0000070745_t2_fse_flair_tra_fs_aifi_401_20200619080423.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0011284772_t2_tirm_tra_dark-fluid_8_20180210131754.nii.gz,1,1
../data/MRISeq/0628split/Other/0002571884_t2_geti_tra_C_801_20210219090130_i00004.nii.gz,3,3
../data/MRISeq/0628split/FLAIR_tra/0020645499_t2_tirm_tra_dark-fluid_11_20181229181654.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0032677292_Ax_T2_FLAIR_4_20200828144056.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0008172515_t2_tse_tra_fs_2_20120815180037.nii.gz,9,9
../data/MRISeq/0628split/T1c_cor/0010163652_8_20170517121641.nii.gz,5,5
../data/MRISeq/0628split/T2_tra/0016537167_t2_tse_tra(fs)_3_20200513104544.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0020909193_t2_tirm_tra_dark-fluid_9_20190305103028.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0020285461_tof_fi3d_we_tra(MRA)_4_20181010113126.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0001758306_t2_fse_tra_fs_aifi_201_20210302080049.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0016755833_t1_se_tra(fats)_12_20161014104838.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0032610972_MRA_tof3d_tra_uCS_5_20200615210511.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0021546236_t2_tse_tra(fs)_2_20190828082146.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0000212111_t2_tirm_tra_dark-fluid_13_20170224210907.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0008609082_t2_tse_tra_fs_3_20140827104826.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0001993377_t2_tse_tra_fs_2_20160912143723.nii.gz,9,9
../data/MRISeq/0628split/Other/0008741249_t2_tse_tra(stir)_3_20131117144647.nii.gz,3,3
../data/MRISeq/0628split/T2_tra/0007059260_t2_tse_tra_fs_2_20111215081755.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0018909821_tof_fi3d_we_tra(MRA)_10_20171221080243.nii.gz,2,2
"../data/MRISeq/0628split/T2_tra/0013444254_C4-T2_FSE_tra_FS_1.53,_18_slices_1561_20140709155725.nii.gz",9,9
../data/MRISeq/0628split/FLAIR_tra/0010106648_t2_tirm_tra_dark-fluid_4_20130905172147.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0019249344_t1_tirm_tra_dark-fluid_9_20180227161602.nii.gz,4,4
../data/MRISeq/0628split/T1c_tra/0002276646_t1_se_tra(fats)_12_20161020162608.nii.gz,7,7
../data/MRISeq/0628split/T2_tra/0019517551_T2W_fs_fast_301_20180428165810.nii.gz,9,9
../data/MRISeq/0628split/T2_sag/0007217696_t2_tse_sag_7_20180207111041.nii.gz,8,8
../data/MRISeq/0628split/MRA_head/0011098066_tof_fi3d_we_tra(MRA)_4_20140214150908.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0000070745_6_20170304084630.nii.gz,1,1
../data/MRISeq/0628split/T1c_tra/0020272186_t1_se_tra(fats)_12_20181127155335.nii.gz,7,7
../data/MRISeq/0628split/T2_tra/0001850946_t2_tse_tra_fs_4_20190408211958.nii.gz,9,9
../data/MRISeq/0628split/MRA_head/0008513439_tof_fi3d_we_tra(MRA)_4_20130428125235.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0010197265_t1_se_tra_3_20131104161459.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0017388519_t1_se_tra_10_20161105140119.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0018625755_t1_se_tra_10_20170926093426.nii.gz,4,4
"../data/MRISeq/0628split/T1_tra/0019295597_C3-AXIAL_T1,_20_slices_3_20180321100836.nii.gz",4,4
../data/MRISeq/0628split/T2_tra/0008912475_t2_tse_tra_fs_2_20160714195655.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0016629186_t2_tse_tra_fs__2_20161226092111.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0032359242_t2_tirm_tra_dark-fluid_FAST_11_20191106073013.nii.gz,1,1
../data/MRISeq/0628split/T1c_cor/0016439474_Cor_T1+C_7_20170207085621.nii.gz,5,5
../data/MRISeq/0628split/Other/0016629186_1_20171010123520.nii.gz,1,3
../data/MRISeq/0628split/T1_tra/0016404588_T1_Flair_5_20200426212915.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0011359761_t2_tirm_tra_dark-fluid_11_20140321150631.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0017978555_t2_tse_tra_fs_2_20170419213334.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0004207378_t2_tirm_tra_dark-fluid_14_20210413081712.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0008785379_t1_se_tra_2_20130129112247.nii.gz,4,4
../data/MRISeq/0628split/T2_tra/0015794743_t2_tse_tra_fs_2_20181026134126.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0016510354_t2_tse_tra_fs_2_20160310131138.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0016629186_t2_tse_tra_fs_4_20190212080849.nii.gz,9,9
../data/MRISeq/0628split/T1c_tra/0015973772_PsycMR_t1_gre_tra_fs_7_20200717100109.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0019634905_tof_fi3d_we_tra(MRA)_4_20180601080015.nii.gz,2,2
../data/MRISeq/0628split/MRA_head/0019423700_MRA_tof3d_tra_4_20190719170201.nii.gz,2,2
../data/MRISeq/0628split/T1c_tra/0018772419_t1_se_tra(fats)_6_20171103145619.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0033532870_t2_fse_flair_tra_fs_aifi_501_20201120121217.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0019278011_t1_tirm_tra_dark-fluid_10_20180306152307.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0016654082_tof_fi3d_we_tra(MRA)_4_20160415092941.nii.gz,2,2
../data/MRISeq/0628split/T1c_cor/0016492707_8_20190603114923.nii.gz,5,5
../data/MRISeq/0628split/MRA_head/0010687124_tof_fi3d_we_tra(MRA)_3_20160518191054.nii.gz,2,2
../data/MRISeq/0628split/T1c_tra/0007511919_7_20120510090435.nii.gz,7,7
../data/MRISeq/0628split/FLAIR_tra/0019884826_t2_tirm_tra_dark-fluid_11_20180802140623.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0000487420_t2_tse_tra_fs_2_20161004095551.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0003216046_t2_tirm_tra_dark-fluid_11_20160727174518.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0001171552_t2_tirm_tra_dark-fluid_3_20190304085142.nii.gz,1,1
../data/MRISeq/0628split/T1_tra/0005739228_t1_tirm_tra_dark-fluid_10_20181122210708.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0015168821_tof_fi3d_we_tra(MRA)_4_20150928132051.nii.gz,2,2
../data/MRISeq/0628split/T1c_tra/0015726392_T1W_FFE_fs_901_20150817200149.nii.gz,7,7
../data/MRISeq/0628split/MRA_head/0012268056_tof_fi3d_we_tra(MRA)_3_20140425183052.nii.gz,2,2
../data/MRISeq/0628split/T2_tra/0009171937_t2_tse_tra_fs_7_20160303165457.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0000769519_t1_se_tra_11_20170426195138.nii.gz,4,4
../data/MRISeq/0628split/MRA_head/0019155496_tof_fi3d_we_tra(MRA)_4_20180201181943.nii.gz,2,2
../data/MRISeq/0628split/T1_tra/0018795238_t1_se_tra_9_20171102110224.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0020459089_t2_tirm_tra_dark-fluid_11_20181129130418.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_cor/0003027719_t2_tirm_cor_dark-fluid_11_20130701140450.nii.gz,0,0
../data/MRISeq/0628split/FLAIR_tra/0001237091_t2_tirm_tra_dark-fluid_4_20160904090319.nii.gz,1,1
../data/MRISeq/0628split/MRA_head/0014489727_tof_fi3d_we_tra(MRA)_4_20180810181506.nii.gz,2,2
../data/MRISeq/0628split/FLAIR_tra/0015876081_t2_tirm_tra_dark-fluid_11_20151020093715.nii.gz,1,1
../data/MRISeq/0628split/FLAIR_tra/0032277144_Ax_T2Flair_4_20200226194737.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0001264986_C8-AXIAL_T2_FS_HX_20_slices_8_20180719102713.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0019200192_6_20200704144729.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0033955490_t2_tse_tra_fs_4_20210318172236.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_tra/0018560382_t2_tirm_tra_dark-fluid_11_20170906204142.nii.gz,1,1
../data/MRISeq/0628split/T2_tra/0004117818_t2_tse_tra_fs_2_20190416075617.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0009200588_t2_tse_tra_fs_2_20150510075923.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0018560382_t2_tse_tra_fs_2_20170906204142.nii.gz,9,9
../data/MRISeq/0628split/T2_tra/0016786718_t2_tse_tra_fs_2_20171129130037.nii.gz,9,9
../data/MRISeq/0628split/T1c_sag/0014542398_t1_se_sag(fats)_9_20141105080936.nii.gz,6,6
../data/MRISeq/0628split/T2_tra/0016891846_t2_tse_tra_fs_2_20170808213227.nii.gz,9,9
../data/MRISeq/0628split/FLAIR_cor/0017664367_t2_tirm_cor_dark-fluid_5_20180727165821.nii.gz,0,0
../data/MRISeq/0628split/T2_tra/0011035313_t2_arms_tra_fs_22_20200422101532.nii.gz,9,9
../data/MRISeq/0628split/T1_tra/0016510354_t1_se_tra_10_20160310131138.nii.gz,4,4
../data/MRISeq/0628split/T1_tra/0005484210_T1W_IR_TSE_401_20130522175231.nii.gz,4,4
../data/MRISeq/0628split/FLAIR_tra/0008179632_Ax_T2_flair_6_20120820083930.nii.gz,1,1
